"Awning_1","leaf_rolling","60117","2","","","","","","",
"Awning_1","leaf_angle","60117","3","","","","","","",
"Awning_1","leaf_rolling","60117","3","","","","","","",
"Awning_1","leaf_angle","60118","1","","","","","","",
"Awning_1","leaf_rolling","60118","1","","","","","","",
"Awning_1","leaf_angle","60118","2","","","","","","",
"Awning_1","leaf_rolling","60118","2","","","","","","",
"Awning_1","leaf_angle","60118","3","","","","","","",
"Awning_1","leaf_rolling","60118","3","","","","","","",
"Awning_1","leaf_angle","60119","1","","","","","","",
"Awning_1","leaf_rolling","60119","1","","","","","","",
"Awning_1","leaf_angle","60119","2","","","","","","",
"Awning_1","leaf_rolling","60119","2","","","","","","",
"Awning_1","leaf_angle","60119","3","","","","","","",
"Awning_1","leaf_rolling","60119","3","","","","","","",
"Awning_1","leaf_angle","60120","1","","","","","","",
"Awning_1","leaf_rolling","60120","1","","","","","","",
"Awning_1","leaf_angle","60120","2","","","","","","",
"Awning_1","leaf_rolling","60120","2","","","","","","",
"Awning_1","leaf_angle","60120","3","","","","","","",
"Awning_1","leaf_rolling","60120","3","","","","","","",
"Awning_1","leaf_angle","60121","1","","","","","","",
"Awning_1","leaf_rolling","60121","1","","","","","","",
"Awning_1","leaf_angle","60121","2","","","","","","",
"Awning_1","leaf_rolling","60121","2","","","","","","",
"Awning_1","leaf_angle","60121","3","","","","","","",
"Awning_1","leaf_rolling","60121","3","","","","","","",
"Awning_1","leaf_angle","60122","1","","","","","","",
"Awning_1","leaf_rolling","60122","1","","","","","","",
"Awning_1","leaf_angle","60122","2","","","","","","",
"Awning_1","leaf_rolling","60122","2","","","","","","",
"Awning_1","leaf_angle","60122","3","","","","","","",
"Awning_1","leaf_rolling","60122","3","","","","","","",
"Awning_1","leaf_angle","60123","1","","","","","","",
"Awning_1","leaf_rolling","60123","1","","","","","","",
"Awning_1","leaf_angle","60123","2","","","","","","",
"Awning_1","leaf_rolling","60123","2","","","","","","",
"Awning_1","leaf_angle","60123","3","","","","","","",
"Awning_1","leaf_rolling","60123","3","","","","","","",
"Awning_1","leaf_angle","60124","1","","","","","","",
"Awning_1","leaf_rolling","60124","1","","","","","","",
"Awning_1","leaf_angle","60124","2","","","","","","",
"Awning_1","leaf_rolling","60124","2","","","","","","",
"Awning_1","leaf_angle","60124","3","","","","","","",
"Awning_1","leaf_rolling","60124","3","","","","","","",
"Awning_1","leaf_angle","60125","1","","","","","","",
"Awning_1","leaf_rolling","60125","1","","","","","","",
"Awning_1","leaf_angle","60125","2","","","","","","",
"Awning_1","leaf_rolling","60125","2","","","","","","",
"Awning_1","leaf_angle","60125","3","","","","","","",
"Awning_1","leaf_rolling","60125","3","","","","","","",
"Awning_1","leaf_angle","60126","1","","","","","","",
"Awning_1","leaf_rolling","60126","1","","","","","","",
"Awning_1","leaf_angle","60126","2","","","","","","",
"Awning_1","leaf_rolling","60126","2","","","","","","",
"Awning_1","leaf_angle","60126","3","","","","","","",
"Awning_1","leaf_rolling","60126","3","","","","","","",
"Awning_1","leaf_angle","60127","1","","","","","","",
"Awning_1","leaf_rolling","60127","1","","","","","","",
"Awning_1","leaf_angle","60127","2","","","","","","",
"Awning_1","leaf_rolling","60127","2","","","","","","",
"Awning_1","leaf_angle","60127","3","","","","","","",
"Awning_1","leaf_rolling","60127","3","","","","","","",
"Awning_1","leaf_angle","60128","1","","","","","","",
"Awning_1","leaf_rolling","60128","1","","","","","","",
"Awning_1","leaf_angle","60128","2","","","","","","",
"Awning_1","leaf_rolling","60128","2","","","","","","",
"Awning_1","leaf_angle","60128","3","","","","","","",
"Awning_1","leaf_rolling","60128","3","","","","","","",
"Awning_1","leaf_angle","60129","1","","","","","","",
"Awning_1","leaf_rolling","60129","1","","","","","","",
"Awning_1","leaf_angle","60129","2","","","","","","",
"Awning_1","leaf_rolling","60129","2","","","","","","",
"Awning_1","leaf_angle","60129","3","","","","","","",
"Awning_1","leaf_rolling","60129","3","","","","","","",
"Awning_1","leaf_angle","60130","1","","","","","","",
"Awning_1","leaf_rolling","60130","1","","","","","","",
"Awning_1","leaf_angle","60130","2","","","","","","",
"Awning_1","leaf_rolling","60130","2","","","","","","",
"Awning_1","leaf_angle","60130","3","","","","","","",
"Awning_1","leaf_rolling","60130","3","","","","","","",
"Awning_1","leaf_angle","60131","1","","","","","","",
"Awning_1","leaf_rolling","60131","1","","","","","","",
"Awning_1","leaf_angle","60131","2","","","","","","",
"Awning_1","leaf_rolling","60131","2","","","","","","",
"Awning_1","leaf_angle","60131","3","","","","","","",
"Awning_1","leaf_rolling","60131","3","","","","","","",
"Awning_1","leaf_angle","60132","1","","","","","","",
"Awning_1","leaf_rolling","60132","1","","","","","","",
"Awning_1","leaf_angle","60132","2","","","","","","",
"Awning_1","leaf_rolling","60132","2","","","","","","",
"Awning_1","leaf_angle","60132","3","","","","","","",
"Awning_1","leaf_rolling","60132","3","","","","","","",
"Awning_1","leaf_angle","60133","1","","","","","","",
"Awning_1","leaf_rolling","60133","1","","","","","","",
"Awning_1","leaf_angle","60133","2","","","","","","",
"Awning_1","leaf_rolling","60133","2","","","","","","",
"Awning_1","leaf_angle","60133","3","","","","","","",
"Awning_1","leaf_rolling","60133","3","","","","","","",
"Awning_1","leaf_angle","60134","1","","","","","","",
"Awning_1","leaf_rolling","60134","1","","","","","","",
"Awning_1","leaf_angle","60134","2","","","","","","",
"Awning_1","leaf_rolling","60134","2","","","","","","",
"Awning_1","leaf_angle","60134","3","","","","","","",
